Entry	Keywords
Q14722	Alternative splicing; Cell membrane; Complete proteome; Cytoplasm; Ion channel; Ion transport; Membrane; NADP; Oxidoreductase; Potassium; Potassium transport; Reference proteome; Transport; Voltage-gated channel
Q14728	Apoptosis; Complete proteome; Membrane; Reference proteome; Transmembrane; Transmembrane helix; Transport
Q14738	Alternative splicing; Complete proteome; Cytoplasm; Direct protein sequencing; Disease mutation; Mental retardation; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repeat
Q14739	3D-structure; Acetylation; Complete proteome; DNA-binding; Disease mutation; Membrane; Nucleus; Phosphoprotein; Polymorphism; Receptor; Reference proteome; Transmembrane; Transmembrane helix
Q14746	Alternative splicing; Complete proteome; Golgi apparatus; Membrane; Polymorphism; Protein transport; Reference proteome; Transport
Q14749	3D-structure; Acetylation; Complete proteome; Cytoplasm; Disease mutation; Folate-binding; Methyltransferase; Phosphoprotein; Reference proteome; S-adenosyl-L-methionine; Transferase
Q14761	Complete proteome; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix
Q14764	3D-structure; Acetylation; Complete proteome; Cytoplasm; Direct protein sequencing; Nuclear pore complex; Nucleus; Phosphoprotein; Polymorphism; Protein transport; Reference proteome; Repeat; Ribonucleoprotein; Translocation; Transport; mRNA transport
Q14765	Acetylation; Activator; Complete proteome; Cytoplasm; DNA-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; SH2 domain; Systemic lupus erythematosus; Transcription; Transcription regulation
Q14766	3D-structure; Alternative splicing; Complete proteome; Direct protein sequencing; Disulfide bond; EGF-like domain; Glycoprotein; Growth factor binding; Hydroxylation; Phosphoprotein; Reference proteome; Repeat; Secreted; Signal
Q14767	Complete proteome; Disease mutation; Disulfide bond; Dwarfism; EGF-like domain; Glaucoma; Glycoprotein; Growth factor binding; Heparin-binding; Hydroxylation; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Secreted; Signal
Q14773	Alternative splicing; Blood group antigen; Cell adhesion; Cell membrane; Complete proteome; Disulfide bond; Glycoprotein; Immunoglobulin domain; Membrane; Polymorphism; Reference proteome; Repeat; Secreted; Signal; Transmembrane; Transmembrane helix
Q14774	Complete proteome; DNA-binding; Differentiation; Homeobox; Nucleus; Polymorphism; Reference proteome; Transcription; Transcription regulation
Q14781	3D-structure; Alternative splicing; Chromatin regulator; Complete proteome; DNA-binding; Differentiation; Disease mutation; Nucleus; Reference proteome; Repressor; Sexual differentiation; Transcription; Transcription regulation
Q14789	Acetylation; Alternative splicing; Coiled coil; Complete proteome; Disulfide bond; Golgi apparatus; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix
Q14790	3D-structure; Acetylation; Alternative splicing; Apoptosis; Complete proteome; Cytoplasm; Direct protein sequencing; Disease mutation; Host-virus interaction; Hydrolase; Phosphoprotein; Polymorphism; Protease; Reference proteome; Repeat; Thiol protease; Zymogen
Q147U1	Alternative splicing; Complete proteome; DNA-binding; Metal-binding; Nucleus; Polymorphism; Reference proteome; Repeat; Transcription; Transcription regulation; Zinc; Zinc-finger
Q147U7	Coiled coil; Complete proteome; Membrane; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix
Q147X3	Acetylation; Acyltransferase; Alternative splicing; Complete proteome; Cytoplasm; Phosphoprotein; Reference proteome; Transferase
Q14802	Alternative splicing; Chloride; Chloride channel; Complete proteome; Ion channel; Ion transport; Membrane; Polymorphism; Reference proteome; Signal; Transmembrane; Transmembrane helix; Transport
Q14807	3D-structure; ATP-binding; Alternative splicing; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; DNA-binding; Disease mutation; Dwarfism; Microtubule; Motor protein; Nucleotide-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Ubl conjugation
Q14814	Acetylation; Activator; Alternative splicing; Apoptosis; Complete proteome; DNA-binding; Developmental protein; Differentiation; Isopeptide bond; Neurogenesis; Nucleus; Phosphoprotein; Reference proteome; Transcription; Transcription regulation; Ubl conjugation
Q14831	3D-structure; Alternative splicing; Cell membrane; Complete proteome; Disulfide bond; G-protein coupled receptor; Glycoprotein; Membrane; Olfaction; Phosphoprotein; Polymorphism; Receptor; Reference proteome; Sensory transduction; Signal; Transducer; Transmembrane; Transmembrane helix
Q14832	3D-structure; Alternative splicing; Cell membrane; Complete proteome; Disulfide bond; G-protein coupled receptor; Glycoprotein; Membrane; Polymorphism; Receptor; Reference proteome; Signal; Transducer; Transmembrane; Transmembrane helix
Q14833	Alternative splicing; Cell membrane; Complete proteome; Disulfide bond; G-protein coupled receptor; Glycoprotein; Membrane; Polymorphism; Receptor; Reference proteome; Signal; Transducer; Transmembrane; Transmembrane helix
Q14839	3D-structure; ATP-binding; Acetylation; Alternative splicing; Chromatin regulator; Complete proteome; Cytoplasm; Cytoskeleton; DNA-binding; Helicase; Hydrolase; Isopeptide bond; Metal-binding; Nucleotide-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Transcription; Transcription regulation; Ubl conjugation; Zinc; Zinc-finger
Q14847	3D-structure; Acetylation; Actin-binding; Alternative splicing; Complete proteome; Cytoplasm; Cytoskeleton; Direct protein sequencing; Ion transport; LIM domain; Metal-binding; Phosphoprotein; Reference proteome; Repeat; SH3 domain; Transport; Zinc
Q14849	3D-structure; Alternative splicing; Complete proteome; Endosome; Lipid transport; Lipid-binding; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Steroidogenesis; Transmembrane; Transmembrane helix; Transport
Q14863	3D-structure; Complete proteome; DNA-binding; Homeobox; Nucleus; Reference proteome; Transcription; Transcription regulation
Q14865	3D-structure; Activator; Alternative splicing; Complete proteome; DNA-binding; Isopeptide bond; Methylation; Nucleus; Phosphoprotein; Reference proteome; Transcription; Transcription regulation; Ubl conjugation
Q14872	Acetylation; Activator; Complete proteome; DNA-binding; Metal-binding; Nucleus; Phosphoprotein; Reference proteome; Repeat; Transcription; Transcription regulation; Zinc; Zinc-finger
Q14894	3D-structure; Complete proteome; Cytoplasm; Deafness; Direct protein sequencing; Disease mutation; NAD; NADP; Non-syndromic deafness; Oxidoreductase; Reference proteome
Q14896	3D-structure; Acetylation; Actin-binding; Alternative splicing; Cardiomyopathy; Cell adhesion; Complete proteome; Disease mutation; Disulfide bond; Immunoglobulin domain; Metal-binding; Muscle protein; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Thick filament; Ubl conjugation; Zinc
Q14914	3D-structure; Acetylation; Alternative splicing; Complete proteome; Cytoplasm; NADP; Oxidoreductase; Phosphoprotein; Polymorphism; Reference proteome
Q14916	Alternative splicing; Complete proteome; Glycoprotein; Ion transport; Membrane; Polymorphism; Reference proteome; Sodium; Sodium transport; Symport; Transmembrane; Transmembrane helix; Transport
Q14919	3D-structure; Alternative splicing; Complete proteome; DNA-binding; Direct protein sequencing; Nucleus; Phosphoprotein; Reference proteome; Repressor; Transcription; Transcription regulation
Q14929	Complete proteome; DNA-binding; Metal-binding; Nucleus; Polymorphism; Reference proteome; Repeat; Transcription; Transcription regulation; Zinc; Zinc-finger
Q14934	3D-structure; Activator; Alternative splicing; Complete proteome; Cytoplasm; DNA-binding; Differentiation; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Transcription; Transcription regulation; Ubl conjugation
Q14938	Activator; Alternative splicing; Complete proteome; DNA replication; DNA-binding; Disease mutation; Nucleus; Phosphoprotein; Reference proteome; Transcription; Transcription regulation
Q14940	Antiport; Complete proteome; Glycoprotein; Ion transport; Membrane; Phosphoprotein; Reference proteome; Sodium; Sodium transport; Transmembrane; Transmembrane helix; Transport
Q14943	Cell membrane; Complete proteome; Disulfide bond; Glycoprotein; Immunoglobulin domain; Membrane; Polymorphism; Receptor; Reference proteome; Repeat; Signal; Transmembrane; Transmembrane helix
Q14952	Cell membrane; Complete proteome; Disulfide bond; Glycoprotein; Immunoglobulin domain; Membrane; Receptor; Reference proteome; Repeat; Signal; Transmembrane; Transmembrane helix
Q14953	Cell membrane; Complete proteome; Disulfide bond; Glycoprotein; Immunoglobulin domain; Membrane; Receptor; Reference proteome; Repeat; Signal; Transmembrane; Transmembrane helix
Q14954	Cell membrane; Complete proteome; Disulfide bond; Glycoprotein; Immunoglobulin domain; Membrane; Polymorphism; Receptor; Reference proteome; Repeat; Signal; Transmembrane; Transmembrane helix
Q14956	Alternative splicing; Cell membrane; Complete proteome; Glycoprotein; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Signal; Transmembrane; Transmembrane helix
Q14957	Calcium; Cell junction; Cell membrane; Complete proteome; Glycoprotein; Ion channel; Ion transport; Ligand-gated ion channel; Magnesium; Membrane; Phosphoprotein; Polymorphism; Postsynaptic cell membrane; Receptor; Reference proteome; Signal; Synapse; Transmembrane; Transmembrane helix; Transport
Q14964	Autophagy; Cell membrane; Complete proteome; Cytoplasmic vesicle; GTP-binding; Lipoprotein; Lysosome; Membrane; Methylation; Nucleotide-binding; Phosphoprotein; Prenylation; Protein transport; Reference proteome; Transport
Q14966	Activator; Alternative splicing; Complete proteome; DNA-binding; Metal-binding; Nucleus; Phosphoprotein; Polymorphism; RNA-binding; Reference proteome; Repeat; Transcription; Transcription regulation; Zinc; Zinc-finger
Q14973	Complete proteome; Glycoprotein; Host cell receptor for virus entry; Host-virus interaction; Ion transport; Membrane; Polymorphism; Receptor; Reference proteome; Sodium; Sodium transport; Symport; Transmembrane; Transmembrane helix; Transport
Q14974	3D-structure; ADP-ribosylation; Acetylation; Alternative splicing; Complete proteome; Cytoplasm; Direct protein sequencing; Host-virus interaction; Isopeptide bond; Nucleus; Phosphoprotein; Protein transport; Reference proteome; Repeat; Transport; Ubl conjugation
Q14978	ATP-binding; Acetylation; Alternative splicing; Complete proteome; Cytoplasm; GTP-binding; Isopeptide bond; Nucleotide-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Ubl conjugation
Q14980	3D-structure; ADP-ribosylation; Acetylation; Alternative splicing; Cell cycle; Cell division; Chromosome; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Glycoprotein; Isopeptide bond; Microtubule; Mitosis; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Ubl conjugation
Q14982	Alternative splicing; Cell adhesion; Cell membrane; Complete proteome; Disease mutation; Disulfide bond; GPI-anchor; Glycoprotein; Immunoglobulin domain; Lipoprotein; Membrane; Reference proteome; Repeat; Signal
Q14990	Complete proteome; Developmental protein; Differentiation; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Spermatogenesis
Q14993	Cell adhesion; Collagen; Complete proteome; Developmental protein; Differentiation; Disulfide bond; Extracellular matrix; Hydroxylation; Myogenesis; Polymorphism; Reference proteome; Repeat; Secreted; Signal
Q14994	3D-structure; Activator; Alternative splicing; Complete proteome; Cytoplasm; Cytoskeleton; DNA-binding; Metal-binding; Nucleus; Phosphoprotein; Polymorphism; Receptor; Reference proteome; Transcription; Transcription regulation; Zinc; Zinc-finger
Q14995	3D-structure; Acetylation; Activator; Biological rhythms; Complete proteome; DNA-binding; Disulfide bond; Heme; Iron; Metal-binding; Nucleus; Phosphoprotein; Polymorphism; Receptor; Reference proteome; Repressor; Transcription; Transcription regulation; Zinc; Zinc-finger
Q14997	Alternative splicing; Complete proteome; Cytoplasm; DNA damage; DNA repair; Developmental protein; Differentiation; Nucleus; Phosphoprotein; Polymorphism; Proteasome; Reference proteome; Repeat; Spermatogenesis
Q14999	3D-structure; Alternative splicing; Complete proteome; Cytoplasm; Cytoskeleton; Disease mutation; Dwarfism; Golgi apparatus; Host-virus interaction; Isopeptide bond; Phosphoprotein; Polymorphism; Reference proteome; Ubl conjugation; Ubl conjugation pathway
Q149M9	ATP-binding; Alternative splicing; Complete proteome; Cytoplasm; Nucleotide-binding; Polymorphism; Reference proteome; Repeat; WD repeat
Q149N8	3D-structure; ATP-binding; Alternative splicing; Complete proteome; DNA damage; DNA repair; Helicase; Hydrolase; Ligase; Metal-binding; Nucleotide-binding; Phosphoprotein; Polymorphism; Reference proteome; Ubl conjugation pathway; Zinc; Zinc-finger
Q14BN4	Alternative splicing; Cell membrane; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Membrane; Phosphoprotein; Reference proteome; Transmembrane; Transmembrane helix
Q14C86	Alternative splicing; Complete proteome; Endocytosis; Endosome; GTPase activation; Guanine-nucleotide releasing factor; Membrane; Phosphoprotein; Reference proteome
Q14C87	Alternative splicing; Complete proteome; Glycoprotein; Membrane; Polymorphism; Reference proteome; Signal; Transmembrane; Transmembrane helix
Q14CB8	Acetylation; Alternative splicing; Complete proteome; GTPase activation; Nucleus; Phosphoprotein; Polymorphism; Reference proteome
Q14CM0	3D-structure; Cell projection; Complete proteome; Lipid-binding; Reference proteome
Q14CN2	Alternative splicing; Autocatalytic cleavage; Cell membrane; Chloride; Complete proteome; Glycoprotein; Hydrolase; Membrane; Metal-binding; Metalloprotease; Polymorphism; Protease; Reference proteome; Secreted; Signal; Transmembrane; Transmembrane helix; Transport; Zinc
Q14CN4	Alternative splicing; Coiled coil; Complete proteome; Intermediate filament; Keratin; Polymorphism; Reference proteome
Q14CS0	Acetylation; Complete proteome; Cytoplasm; Endoplasmic reticulum; Golgi apparatus; Nucleus; Phosphoprotein; Reference proteome
Q14CW9	3D-structure; Activator; Alternative splicing; Chromatin regulator; Complete proteome; Metal-binding; Nucleus; Phosphoprotein; Reference proteome; Transcription; Transcription regulation; Zinc; Zinc-finger
Q14CX5	Complete proteome; Membrane; Reference proteome; Transmembrane; Transmembrane helix
Q14CX7	Alternative splicing; Complete proteome; Cytoplasm; Polymorphism; Reference proteome; Repeat; TPR repeat
Q14CZ0	Complete proteome; Phosphoprotein; Polymorphism; Reference proteome
Q14CZ7	Complete proteome; Mitochondrion; Polymorphism; Reference proteome; Transit peptide
Q14CZ8	Alternative splicing; Cell adhesion; Cell cycle; Complete proteome; Cytoplasm; Disease mutation; Disulfide bond; Glycoprotein; Growth arrest; Growth regulation; Immunoglobulin domain; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Signal; Transmembrane; Transmembrane helix
Q14D04	Alternative splicing; Cell membrane; Complete proteome; Membrane; Polymorphism; Reference proteome
Q14D33	Complete proteome; Membrane; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix
Q14DG7	Alternative splicing; Complete proteome; Glycoprotein; Membrane; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix
Q15003	Acetylation; Alternative splicing; Cell cycle; Cell division; Chromosome; Complete proteome; Cytoplasm; DNA condensation; Mitosis; Nucleus; Phosphoprotein; Polymorphism; Reference proteome
Q15004	3D-structure; Acetylation; Alternative splicing; Complete proteome; Cytoplasm; DNA damage; DNA repair; Isopeptide bond; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Ubl conjugation
Q15005	Acetylation; Complete proteome; Direct protein sequencing; Endoplasmic reticulum; Hydrolase; Membrane; Microsome; Protease; Reference proteome; Transmembrane; Transmembrane helix
Q15006	Acetylation; Complete proteome; Cytoplasm; Nucleus; Reference proteome; Repeat; TPR repeat
Q15007	Acetylation; Alternative splicing; Cell cycle; Complete proteome; Direct protein sequencing; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; mRNA processing; mRNA splicing
Q15008	Alternative splicing; Complete proteome; Proteasome; Reference proteome
Q15011	3D-structure; Acetylation; Alternative splicing; Complete proteome; Endoplasmic reticulum; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix; Unfolded protein response
Q15012	Acetylation; Complete proteome; Membrane; Reference proteome; Transmembrane; Transmembrane helix; Transport
Q15013	3D-structure; Alternative splicing; Complete proteome; Cytoplasm; Cytoskeleton; Nucleus; Reference proteome
Q15014	Chromatin regulator; Complete proteome; DNA damage; DNA repair; Direct protein sequencing; Growth regulation; Nucleus; Phosphoprotein; Reference proteome; Transcription; Transcription regulation
Q15018	Coiled coil; Complete proteome; Phosphoprotein; Reference proteome
Q15019	3D-structure; Acetylation; Alternative splicing; Cell cycle; Cell division; Cell membrane; Cell projection; Centromere; Chromosome; Complete proteome; Cytoplasm; Cytoskeleton; Direct protein sequencing; GTP-binding; Kinetochore; Membrane; Mitosis; Nucleotide-binding; Phosphoprotein; Reference proteome
Q15020	3D-structure; Acetylation; Alternative splicing; Coiled coil; Complete proteome; Cytoplasm; Direct protein sequencing; Disease mutation; Nucleus; Phosphoprotein; Polymorphism; RNA-binding; Reference proteome; Repeat; mRNA processing; mRNA splicing
Q15021	Cell cycle; Cell division; Chromosome; Complete proteome; Cytoplasm; DNA condensation; Direct protein sequencing; Mitosis; Nucleus; Phosphoprotein; Polymorphism; Reference proteome
Q15022	Chromatin regulator; Chromosomal rearrangement; Complete proteome; Isopeptide bond; Metal-binding; Nucleus; Phosphoprotein; Polymorphism; Proto-oncogene; Reference proteome; Repressor; Transcription; Transcription regulation; Ubl conjugation; Zinc; Zinc-finger
Q15024	3D-structure; Acetylation; Complete proteome; Cytoplasm; Direct protein sequencing; Exosome; Nucleus; Polymorphism; RNA-binding; Reference proteome; rRNA processing
Q15025	Alternative splicing; Coiled coil; Complete proteome; Cytoplasm; Inflammatory response; Nucleus; Phosphoprotein; Polymorphism; Reference proteome
Q15027	3D-structure; ANK repeat; Complete proteome; Endosome; GTPase activation; Membrane; Metal-binding; Nitration; Phosphoprotein; Polymorphism; Protein transport; Reference proteome; Repeat; Transport; Zinc; Zinc-finger
Q15029	Acetylation; Alternative splicing; Complete proteome; Disease mutation; GTP-binding; Mental retardation; Nucleotide-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Spliceosome; mRNA processing; mRNA splicing
Q15031	ATP-binding; Acetylation; Aminoacyl-tRNA synthetase; Complete proteome; Deafness; Disease mutation; Ligase; Mitochondrion; Nucleotide-binding; Polymorphism; Protein biosynthesis; Reference proteome; Transit peptide
Q15032	Alternative splicing; Complete proteome; Phosphoprotein; Polymorphism; Reference proteome
Q15034	Alternative splicing; Complete proteome; Cytoplasm; Cytoplasmic vesicle; Ligase; Polymorphism; Reference proteome; Repeat; Ubl conjugation; Ubl conjugation pathway
Q15035	Complete proteome; Glycoprotein; Membrane; Protein transport; Reference proteome; Translocation; Transmembrane; Transmembrane helix; Transport
Q15036	3D-structure; Alternative splicing; Complete proteome; Cytoplasm; Cytoplasmic vesicle; Direct protein sequencing; Endosome; Lipid-binding; Membrane; Phosphoprotein; Protein transport; Reference proteome; Transport
Q15038	Alternative splicing; Complete proteome; Cytoplasm; Nucleus; Polymorphism; Reference proteome; Ubl conjugation
Q15040	Cell membrane; Complete proteome; Cytoplasm; Hydrolase; Membrane; Polymorphism; Protease; Reference proteome; Ubl conjugation; Ubl conjugation pathway
Q15041	Alternative splicing; Complete proteome; Endoplasmic reticulum; Hereditary spastic paraplegia; Membrane; Neurodegeneration; Reference proteome; Transmembrane; Transmembrane helix
Q15042	Alternative splicing; Complete proteome; Cytoplasm; GTPase activation; Phosphoprotein; Polymorphism; Reference proteome
Q15043	Alternative splicing; Cell membrane; Cell projection; Complete proteome; Glycoprotein; Ion transport; Membrane; Polymorphism; Reference proteome; Signal; Transmembrane; Transmembrane helix; Transport; Zinc; Zinc transport
Q15046	3D-structure; ATP-binding; Acetylation; Alternative splicing; Aminoacyl-tRNA synthetase; Cell membrane; Charcot-Marie-Tooth disease; Complete proteome; Cytoplasm; Deafness; Direct protein sequencing; Disease mutation; Host-virus interaction; Ligase; Membrane; Metal-binding; Mitochondrion; Neurodegeneration; Neuropathy; Non-syndromic deafness; Nucleotide-binding; Nucleus; Phosphoprotein; Polymorphism; Protein biosynthesis; Reference proteome; Secreted
Q15047	3D-structure; Alternative splicing; Chromatin regulator; Chromosome; Coiled coil; Complete proteome; Isopeptide bond; Metal-binding; Methyltransferase; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Repressor; S-adenosyl-L-methionine; Transcription; Transcription regulation; Transferase; Ubl conjugation; Zinc
Q15048	Complete proteome; Leucine-rich repeat; Polymorphism; Reference proteome; Repeat
Q15049	Alternative splicing; Cell membrane; Complete proteome; Cytoplasm; Direct protein sequencing; Disease mutation; Endoplasmic reticulum; Ion channel; Ion transport; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix; Transport
Q15050	Acetylation; Citrullination; Complete proteome; Direct protein sequencing; Nucleus; Polymorphism; Reference proteome; Ribosome biogenesis
Q15051	Alternative splicing; Calmodulin-binding; Ciliopathy; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Nephronophthisis; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Senior-Loken syndrome
Q15052	3D-structure; Alternative splicing; Cell projection; Complete proteome; Guanine-nucleotide releasing factor; Mental retardation; Phosphoprotein; Polymorphism; Reference proteome; SH3 domain
Q15053	Complete proteome; Polymorphism; Reference proteome
Q15054	3D-structure; Acetylation; Alternative splicing; Complete proteome; DNA replication; DNA-directed DNA polymerase; Direct protein sequencing; Isopeptide bond; Nucleotidyltransferase; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Transferase; Ubl conjugation
Q15056	Acetylation; Alternative splicing; Complete proteome; Cytoplasm; Direct protein sequencing; Host-virus interaction; Initiation factor; Phosphoprotein; Protein biosynthesis; RNA-binding; Reference proteome; Williams-Beuren syndrome
Q15057	ANK repeat; Coiled coil; Complete proteome; Endosome; GTPase activation; Membrane; Metal-binding; Phosphoprotein; Reference proteome; Repeat; Zinc; Zinc-finger
Q15058	ATP-binding; Ciliopathy; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Isopeptide bond; Meckel syndrome; Microtubule; Motor protein; Nucleotide-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Ubl conjugation
Q15059	3D-structure; Acetylation; Alternative splicing; Bromodomain; Chromatin regulator; Chromosomal rearrangement; Coiled coil; Complete proteome; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Transcription; Transcription regulation
Q15061	Complete proteome; Nucleus; Phosphoprotein; Reference proteome; Repeat; WD repeat
Q15063	Alternative splicing; Cell adhesion; Complete proteome; Disulfide bond; Extracellular matrix; Gamma-carboxyglutamic acid; Glycoprotein; Golgi apparatus; Heparin-binding; Polymorphism; Reference proteome; Repeat; Secreted; Signal
Q15067	Acetylation; Alternative splicing; Complete proteome; Disease mutation; FAD; Fatty acid metabolism; Flavoprotein; Lipid metabolism; Oxidoreductase; Peroxisome; Phosphoprotein; Polymorphism; Reference proteome
Q15070	Alternative splicing; Complete proteome; Membrane; Mitochondrion; Mitochondrion inner membrane; Polymorphism; Reference proteome; Transit peptide; Transmembrane; Transmembrane helix
Q15072	Complete proteome; DNA-binding; Isopeptide bond; Metal-binding; Nucleus; Polymorphism; Reference proteome; Repeat; Ubl conjugation; Zinc; Zinc-finger
Q15075	3D-structure; Coiled coil; Complete proteome; Cytoplasm; Direct protein sequencing; Endosome; Membrane; Metal-binding; Phosphoprotein; Polymorphism; Reference proteome; Zinc; Zinc-finger
Q15077	3D-structure; Cell membrane; Complete proteome; Disulfide bond; G-protein coupled receptor; Glycoprotein; Membrane; Receptor; Reference proteome; Transducer; Transmembrane; Transmembrane helix
Q15078	3D-structure; Biological rhythms; Cell membrane; Complete proteome; Cytoplasm; Lipoprotein; Membrane; Myristate; Nucleus; Phosphoprotein; Reference proteome; Ubl conjugation
Q15080	3D-structure; Alternative splicing; Chronic granulomatous disease; Complete proteome; Cytoplasm; Direct protein sequencing; Disease mutation; Endosome; Lipid-binding; Membrane; Phosphoprotein; Polymorphism; Reference proteome; SH3 domain
Q15084	3D-structure; Alternative splicing; Cell membrane; Chaperone; Complete proteome; Direct protein sequencing; Disulfide bond; Endoplasmic reticulum; Isomerase; Membrane; Phosphoprotein; Polymorphism; Redox-active center; Reference proteome; Repeat; Signal
Q15102	Acetylation; Complete proteome; Cytoplasm; Direct protein sequencing; Hydrolase; Lipid degradation; Lipid metabolism; Polymorphism; Reference proteome
Q15109	3D-structure; Alternative splicing; Cell membrane; Complete proteome; Disulfide bond; Glycoprotein; Immunoglobulin domain; Inflammatory response; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Secreted; Signal; Transmembrane; Transmembrane helix
Q15111	Alternative splicing; Coiled coil; Complete proteome; Cytoplasm; Phosphoprotein; Polymorphism; Reference proteome; Transducer
Q15113	3D-structure; Complete proteome; Direct protein sequencing; Disulfide bond; Glycoprotein; Phosphoprotein; Reference proteome; Repeat; Secreted; Signal
Q15116	3D-structure; Apoptosis; Complete proteome; Disulfide bond; Glycoprotein; Immunity; Immunoglobulin domain; Membrane; Polymorphism; Reference proteome; Signal; Systemic lupus erythematosus; Transmembrane; Transmembrane helix
Q15118	3D-structure; ATP-binding; Alternative splicing; Carbohydrate metabolism; Complete proteome; Glucose metabolism; Kinase; Mitochondrion; Nucleotide-binding; Phosphoprotein; Polymorphism; Reference proteome; Transferase; Transit peptide
Q15119	3D-structure; ATP-binding; Alternative splicing; Carbohydrate metabolism; Complete proteome; Glucose metabolism; Kinase; Mitochondrion; Nucleotide-binding; Polymorphism; Reference proteome; Transferase; Transit peptide
Q15120	3D-structure; ATP-binding; Alternative splicing; Carbohydrate metabolism; Charcot-Marie-Tooth disease; Complete proteome; Disease mutation; Glucose metabolism; Kinase; Mitochondrion; Neurodegeneration; Neuropathy; Nucleotide-binding; Polymorphism; Reference proteome; Transferase; Transit peptide
Q15121	3D-structure; Alternative splicing; Apoptosis; Complete proteome; Cytoplasm; Direct protein sequencing; Phosphoprotein; Reference proteome; Sugar transport; Transport
Q15124	Alternative splicing; Carbohydrate metabolism; Cell adhesion; Cell junction; Complete proteome; Cytoplasm; Cytoskeleton; Direct protein sequencing; Glucose metabolism; Magnesium; Metal-binding; Phosphoprotein; Reference proteome
Q15125	Acetylation; Cataract; Cholesterol biosynthesis; Cholesterol metabolism; Complete proteome; Disease mutation; Dwarfism; Endoplasmic reticulum; Ichthyosis; Isomerase; Lipid biosynthesis; Lipid metabolism; Membrane; Reference proteome; Steroid biosynthesis; Steroid metabolism; Sterol biosynthesis; Sterol metabolism; Transmembrane; Transmembrane helix
Q15126	3D-structure; ATP-binding; Cholesterol biosynthesis; Cholesterol metabolism; Complete proteome; Kinase; Lipid biosynthesis; Lipid metabolism; Nucleotide-binding; Peroxisome; Polymorphism; Reference proteome; Steroid biosynthesis; Steroid metabolism; Sterol biosynthesis; Sterol metabolism; Transferase
Q15131	ATP-binding; Alternative splicing; Complete proteome; Kinase; Nucleotide-binding; Phosphoprotein; Polymorphism; Reference proteome; Serine/threonine-protein kinase; Transferase
Q15139	ATP-binding; Angiogenesis; Apoptosis; Cell membrane; Complete proteome; Cytoplasm; Differentiation; Golgi apparatus; Immunity; Inflammatory response; Innate immunity; Kinase; Magnesium; Membrane; Metal-binding; Neurogenesis; Nucleotide-binding; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Serine/threonine-protein kinase; Transferase; Zinc; Zinc-finger
Q15147	Acetylation; Alternative splicing; Calcium; Complete proteome; Direct protein sequencing; Disease mutation; Hydrolase; Lipid degradation; Lipid metabolism; Phosphoprotein; Polymorphism; Reference proteome; Transducer
Q15149	3D-structure; Acetylation; Actin-binding; Alternative splicing; Cell junction; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Direct protein sequencing; Disease mutation; Epidermolysis bullosa; Limb-girdle muscular dystrophy; Phosphoprotein; Polymorphism; Reference proteome; Repeat
Q15154	Acetylation; Alternative splicing; Cell projection; Chromosomal rearrangement; Cilium biogenesis/degradation; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Phosphoprotein; Polymorphism; Proto-oncogene; Reference proteome; Ubl conjugation
