Entry	Keywords
P62805	3D-structure; Acetylation; Chromosomal rearrangement; Chromosome; Citrullination; Complete proteome; DNA-binding; Direct protein sequencing; Isopeptide bond; Methylation; Nucleosome core; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Ubl conjugation
A0A075B7F0	Complete proteome; Proteomics identification; Reference proteome; Signal
Q99525	Chromosome; Complete proteome; DNA-binding; Nucleosome core; Nucleus; Reference proteome
Q8IUC2	Complete proteome; Keratin; Reference proteome; Repeat
Q9NWQ9	Complete proteome; Mitochondrion; Polymorphism; Reference proteome
Q30KQ4	Antibiotic; Antimicrobial; Complete proteome; Defensin; Disulfide bond; Polymorphism; Reference proteome; Secreted; Signal
Q8WVF2	Coiled coil; Complete proteome; Extracellular matrix; Reference proteome; Secreted; Signal; Sulfation
P59990	Complete proteome; Keratin; Reference proteome; Repeat
P01767	Complete proteome; Direct protein sequencing; Immunoglobulin V region; Immunoglobulin domain; Reference proteome
Q8WTQ1	Antibiotic; Antimicrobial; Complete proteome; Defensin; Disulfide bond; Polymorphism; Reference proteome; Secreted; Signal
Q71UI9	3D-structure; Acetylation; Alternative splicing; Chromosome; Complete proteome; DNA-binding; Isopeptide bond; Nucleosome core; Nucleus; Polymorphism; Reference proteome; Ubl conjugation
A0A096LNM4	Complete proteome; Reference proteome
Q537H7	Complete proteome; Polymorphism; Reference proteome
Q5TZK3	Complete proteome; Reference proteome
P12872	3D-structure; Alternative splicing; Cleavage on pair of basic residues; Complete proteome; Direct protein sequencing; Hormone; Polymorphism; Reference proteome; Secreted; Signal
Q8IUB3	Alternative splicing; Complete proteome; Polymorphism; Reference proteome; Secreted; Signal
Q96J86	Alternative splicing; Complete proteome; Membrane; Polymorphism; Reference proteome; Signal; Transmembrane; Transmembrane helix
P55001	Alternative splicing; Complete proteome; Disulfide bond; Extracellular matrix; Glycoprotein; Pyrrolidone carboxylic acid; Reference proteome; Secreted; Signal; Sulfation
O15225	Complete proteome; Reference proteome
Q9NP84	3D-structure; Alternative splicing; Angiogenesis; Apoptosis; Cell adhesion; Complete proteome; Developmental protein; Differentiation; Disulfide bond; Membrane; Receptor; Reference proteome; Signal; Transmembrane; Transmembrane helix
Q00LT1	Complete proteome; Cytoplasm; Disease mutation; Membrane; Polymorphism; Reference proteome; Retinitis pigmentosa; Sensory transduction; Transmembrane; Transmembrane helix; Vision
Q5SV17	Cell junction; Cell membrane; Complete proteome; Disease mutation; Membrane; Mental retardation; Neurodegeneration; Phosphoprotein; Reference proteome; Spinocerebellar ataxia; Synapse; Transmembrane; Transmembrane helix
O95139	Acetylation; Alternative splicing; Complete proteome; Electron transport; Membrane; Mitochondrion; Mitochondrion inner membrane; Reference proteome; Respiratory chain; Transmembrane; Transmembrane helix; Transport
Q8NES8	Antibiotic; Antimicrobial; Complete proteome; Defensin; Disulfide bond; Reference proteome; Secreted; Signal
P01286	3D-structure; Alternative splicing; Amidation; Cleavage on pair of basic residues; Complete proteome; Direct protein sequencing; Pharmaceutical; Polymorphism; Reference proteome; Secreted; Signal
P06309	3D-structure; Complete proteome; Disulfide bond; Immunoglobulin V region; Immunoglobulin domain; Reference proteome; Signal
A1L3X4	Complete proteome; Metal-binding; Metal-thiolate cluster; Reference proteome
P08493	Alternative splicing; Chondrogenesis; Complete proteome; Deafness; Developmental protein; Differentiation; Direct protein sequencing; Disulfide bond; Gamma-carboxyglutamic acid; Osteogenesis; Phosphoprotein; Polymorphism; Reference proteome; Secreted; Signal
Q3LI76	Complete proteome; Keratin; Polymorphism; Reference proteome
P01764	3D-structure; Complete proteome; Immunoglobulin V region; Immunoglobulin domain; Polymorphism; Reference proteome; Signal
A0A075B7E0	Complete proteome; Reference proteome
P0C7H8	Complete proteome; Keratin; Reference proteome; Repeat
Q3LI70	Complete proteome; Keratin; Reference proteome; Repeat
P0DM35	Acetylation; Complete proteome; Metal-binding; Metal-thiolate cluster; Reference proteome
Q9P1C3	Complete proteome; Reference proteome; Secreted; Signal
P01258	3D-structure; Alternative splicing; Amidation; Cleavage on pair of basic residues; Complete proteome; Direct protein sequencing; Disulfide bond; Hormone; Phosphoprotein; Polymorphism; Reference proteome; Secreted; Signal
Q9XRX5	Alternative splicing; Complete proteome; Reference proteome
A1L168	Complete proteome; Reference proteome
Q9Y5M6	Complete proteome; Reference proteome
Q16695	3D-structure; Acetylation; Chromosome; Citrullination; Complete proteome; DNA-binding; Methylation; Nucleosome core; Nucleus; Phosphoprotein; Reference proteome; Ubl conjugation
