Entry	Keywords
Q96EI5	Acetylation; Alternative splicing; Complete proteome; Nucleus; Phosphoprotein; Reference proteome; Transcription; Transcription regulation
Q96G01	Alternative splicing; Coiled coil; Complete proteome; Golgi apparatus; Host-virus interaction; Phosphoprotein; Polymorphism; Reference proteome
Q96M83	Alternative splicing; Coiled coil; Complete proteome; Polymorphism; Reference proteome
Q96ST2	Acetylation; Alternative splicing; Complete proteome; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Transcription; Transcription regulation; Transport; mRNA processing; mRNA splicing; mRNA transport
Q9BSW2	Adaptive immunity; Alternative splicing; Calcium; Calcium transport; Coiled coil; Complete proteome; Cytoplasm; Immunity; Ion transport; Metal-binding; Polymorphism; Reference proteome; Repeat; Transport
Q9BUV0	Alternative splicing; Complete proteome; Phosphoprotein; Polymorphism; Reference proteome
Q9C099	Alternative splicing; Cell cycle; Cell division; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Leucine-rich repeat; Mitosis; Polymorphism; Reference proteome; Repeat
Q9UF83	Complete proteome; Reference proteome
Q9UHB6	3D-structure; Acetylation; Actin-binding; Alternative promoter usage; Alternative splicing; Cell junction; Complete proteome; Cytoplasm; Cytoskeleton; LIM domain; Metal-binding; Phosphoprotein; Reference proteome; Zinc
Q9UHB7	3D-structure; Acetylation; Alternative splicing; Chromosomal rearrangement; Complete proteome; Direct protein sequencing; Disease mutation; Dwarfism; Nucleus; Obesity; Phosphoprotein; Polymorphism; Proto-oncogene; Reference proteome; Transcription; Transcription regulation
Q9UHL3	Complete proteome; Reference proteome
Q9UKN1	Alternative splicing; Complete proteome; Disulfide bond; EGF-like domain; Glycoprotein; Membrane; Polymorphism; Reference proteome; Repeat; Signal; Transmembrane; Transmembrane helix
Q9Y2D8	Alternative splicing; Cell adhesion; Cell junction; Cell projection; Cilium biogenesis/degradation; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Nucleus; Phosphoprotein; Polymorphism; Reference proteome
A1L443	Complete proteome; Polymorphism; Reference proteome
A2A2Z9	ANK repeat; Coiled coil; Complete proteome; Reference proteome; Repeat
A2IDD5	Alternative splicing; Cell membrane; Cilium biogenesis/degradation; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Membrane; Polymorphism; Reference proteome; Sarcoplasmic reticulum
A5D8V7	Alternative splicing; Cell projection; Ciliopathy; Cilium biogenesis/degradation; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Polymorphism; Primary ciliary dyskinesia; Reference proteome
A6NC57	ANK repeat; Alternative splicing; Coiled coil; Complete proteome; Polymorphism; Reference proteome; Repeat
A6NI56	Alternative splicing; Coiled coil; Complete proteome; Endosome; Reference proteome
A6NNT2	Coiled coil; Complete proteome; Reference proteome
A8K0R7	Alternative splicing; Complete proteome; Metal-binding; Polymorphism; Reference proteome; Zinc; Zinc-finger
A8MUI8	Complete proteome; Reference proteome
D6RGX4	Complete proteome; Reference proteome
O14776	3D-structure; Activator; Alternative splicing; Coiled coil; Complete proteome; Direct protein sequencing; Isopeptide bond; Nucleus; Reference proteome; Repeat; Repressor; Transcription; Transcription regulation; Ubl conjugation
O43719	3D-structure; Acetylation; Activator; Complete proteome; Direct protein sequencing; Nucleus; Phosphoprotein; Polymorphism; RNA-binding; Reference proteome; Repeat; Transcription; Transcription regulation
O75363	Alternative splicing; Complete proteome; Cytoplasm; Phosphoprotein; Polymorphism; Reference proteome
O75807	3D-structure; Alternative splicing; Apoptosis; Complete proteome; Endoplasmic reticulum; Membrane; Mitochondrion; Mitochondrion outer membrane; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Stress response; Translation regulation; Ubl conjugation
O94850	Cell membrane; Cell projection; Coiled coil; Complete proteome; Cytoplasm; Endoplasmic reticulum; Membrane; Nucleus; Phosphoprotein; Polymorphism; Reference proteome
O95229	Alternative splicing; Cell cycle; Cell division; Centromere; Chromosome; Coiled coil; Complete proteome; Kinetochore; Mitosis; Nucleus; Polymorphism; Reference proteome
O95503	3D-structure; Chromatin regulator; Complete proteome; Nucleus; Reference proteome; Repressor; Transcription; Transcription regulation
O95931	3D-structure; Chromatin regulator; Complete proteome; Nucleus; Reference proteome; Repressor; Transcription; Transcription regulation
P0C7A2	Alternative splicing; Complete proteome; Reference proteome
P0CW27	Coiled coil; Complete proteome; Reference proteome
P49321	Acetylation; Alternative splicing; Cell cycle; Coiled coil; Complete proteome; Cytoplasm; DNA replication; Nucleus; Phosphoprotein; Polymorphism; Protein transport; Reference proteome; Repeat; TPR repeat; Transport
P51608	3D-structure; Acetylation; Alternative splicing; Autism; Autism spectrum disorder; Chromosomal rearrangement; Complete proteome; DNA-binding; Disease mutation; Mental retardation; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Repressor; Transcription; Transcription regulation
P61129	Coiled coil; Complete proteome; Metal-binding; Reference proteome; Repeat; Zinc; Zinc-finger
P98088	Complete proteome; Direct protein sequencing; Disulfide bond; Glycoprotein; Polymorphism; Reference proteome; Repeat; Secreted; Signal
Q01850	Coiled coil; Complete proteome; Reference proteome
Q02505	Alternative splicing; Complete proteome; Disulfide bond; EGF-like domain; Glycoprotein; Membrane; Polymorphism; Reference proteome; Repeat; Secreted; Signal; Transmembrane; Transmembrane helix
Q02817	Autocatalytic cleavage; Complete proteome; Disulfide bond; Glycoprotein; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Secreted; Signal
Q0P6D6	Coiled coil; Complete proteome; Polymorphism; Reference proteome
Q12815	Alternative splicing; Cell adhesion; Complete proteome; Cytoplasm; Phosphoprotein; Reference proteome; Repeat
Q14978	ATP-binding; Acetylation; Alternative splicing; Complete proteome; Cytoplasm; GTP-binding; Isopeptide bond; Nucleotide-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Ubl conjugation
Q14BN4	Alternative splicing; Cell membrane; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Membrane; Phosphoprotein; Reference proteome; Transmembrane; Transmembrane helix
Q15714	Alternative splicing; Complete proteome; Cytoplasm; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repressor; Transcription; Transcription regulation
Q3B820	Alternative splicing; Cell projection; Ciliopathy; Cilium; Cilium biogenesis/degradation; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Polymorphism; Reference proteome; Retinitis pigmentosa; Sensory transduction; Vision
Q3MIW9	Alternative splicing; Complete proteome; Glycoprotein; Membrane; Polymorphism; Reference proteome; Signal; Transmembrane; Transmembrane helix
Q5TZJ5	Complete proteome; Differentiation; Membrane; Reference proteome; Spermatogenesis; Transmembrane; Transmembrane helix
Q5VU36	Complete proteome; Differentiation; Membrane; Reference proteome; Spermatogenesis; Transmembrane; Transmembrane helix
Q5VYM1	Alternative splicing; Complete proteome; Polymorphism; Reference proteome
Q6IPX3	Alternative splicing; Complete proteome; Nucleus; Phosphoprotein; Reference proteome; Transcription; Transcription regulation
Q6NYC8	Acetylation; Actin-binding; Alternative splicing; Complete proteome; Cytoplasm; Cytoskeleton; Phosphoprotein; Polymorphism; Reference proteome
Q6P2H3	Alternative splicing; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Nucleus; Phosphoprotein; Polymorphism; Reference proteome
Q6ZMI0	Alternative splicing; Coiled coil; Complete proteome; Phosphoprotein; Reference proteome
Q6ZP82	Alternative splicing; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Immunoglobulin domain; Polymorphism; Reference proteome
Q6ZU35	Complete proteome; Phosphoprotein; Polymorphism; Reference proteome
Q6ZUS5	Alternative splicing; Coiled coil; Complete proteome; Reference proteome
Q86T75	Alternative splicing; Coiled coil; Complete proteome; Cytoplasm; Reference proteome; Repeat
Q86T90	Alternative splicing; Coiled coil; Complete proteome; Phosphoprotein; Polymorphism; Reference proteome
Q86UE4	3D-structure; Acetylation; Cell junction; Complete proteome; Cytoplasm; Endoplasmic reticulum; Membrane; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Tight junction; Transmembrane; Transmembrane helix
Q86VS8	Acetylation; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Golgi apparatus; Microtubule; Phosphoprotein; Polymorphism; Protein transport; Reference proteome; Transport
Q8IVF6	ANK repeat; Alternative splicing; Coiled coil; Complete proteome; Polymorphism; Reference proteome; Repeat
Q8IZQ8	Activator; Alternative splicing; Coiled coil; Complete proteome; Nucleus; Phosphoprotein; Reference proteome; Repeat; Transcription; Transcription regulation
Q8N7P7	Complete proteome; Reference proteome
Q8NCY6	Coiled coil; Complete proteome; Phosphoprotein; Reference proteome
Q8ND07	Cell projection; Cilium; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Polymorphism; Reference proteome
Q8NDH2	Coiled coil; Complete proteome; Polymorphism; Reference proteome
Q8TBA6	Acetylation; Alternative splicing; Chromosomal rearrangement; Coiled coil; Complete proteome; Golgi apparatus; Membrane; Methylation; Phosphoprotein; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix
Q969V6	3D-structure; Actin-binding; Chromosomal rearrangement; Coiled coil; Complete proteome; Cytoplasm; Nucleus; Phosphoprotein; Polymorphism; Proto-oncogene; Reference proteome; Repeat; Transcription; Transcription regulation
Q96B01	Alternative splicing; Complete proteome; DNA damage; DNA recombination; DNA repair; DNA-binding; Nucleus; Phosphoprotein; Polymorphism; RNA-binding; Reference proteome
Q96F05	Cell membrane; Complete proteome; Glycoprotein; Golgi apparatus; Membrane; Polymorphism; Reference proteome; Signal; Transmembrane; Transmembrane helix
Q96HJ3	Alternative splicing; Chromosomal rearrangement; Coiled coil; Complete proteome; Polymorphism; Reference proteome
Q96K80	Coiled coil; Complete proteome; Metal-binding; Reference proteome; Repeat; Zinc; Zinc-finger
Q96LB3	Alternative splicing; Cell projection; Cilium; Cilium biogenesis/degradation; Coiled coil; Complete proteome; Cytoplasmic vesicle; Phosphoprotein; Polymorphism; Reference proteome
Q96LK8	Complete proteome; Phosphoprotein; Polymorphism; Reference proteome
Q96LP2	Coiled coil; Complete proteome; Polymorphism; Reference proteome
Q96NA2	3D-structure; Alternative splicing; Coiled coil; Complete proteome; Cytoplasmic vesicle; Endosome; Lysosome; Membrane; Phosphoprotein; Polymorphism; Protein transport; Reference proteome; Transport
Q9BXM0	3D-structure; Alternative splicing; Cell junction; Cell membrane; Charcot-Marie-Tooth disease; Complete proteome; Cytoplasm; Dejerine-Sottas syndrome; Disease mutation; Membrane; Neurodegeneration; Neuropathy; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repeat
