Entry	Keywords
P52429	ATP-binding; Alternative splicing; Complete proteome; Cytoplasm; Disease mutation; Hemolytic uremic syndrome; Kinase; Membrane; Metal-binding; Nucleotide-binding; Polymorphism; Reference proteome; Repeat; Transferase; Transmembrane; Transmembrane helix; Zinc; Zinc-finger
P54136	3D-structure; ATP-binding; Acetylation; Alternative initiation; Aminoacyl-tRNA synthetase; Complete proteome; Cytoplasm; Direct protein sequencing; Disease mutation; Leukodystrophy; Ligase; Nucleotide-binding; Polymorphism; Protein biosynthesis; Reference proteome
P54802	Charcot-Marie-Tooth disease; Complete proteome; Direct protein sequencing; Disease mutation; Glycoprotein; Glycosidase; Hydrolase; Lysosome; Mucopolysaccharidosis; Neurodegeneration; Neuropathy; Polymorphism; Reference proteome; Signal
P98194	ATP-binding; Alternative splicing; Calcium; Calcium transport; Complete proteome; Disease mutation; Golgi apparatus; Hydrolase; Ion transport; Magnesium; Membrane; Metal-binding; Nucleotide-binding; Phosphoprotein; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix; Transport
Q01415	3D-structure; ATP-binding; Alternative splicing; Complete proteome; Kinase; Nucleotide-binding; Polymorphism; Reference proteome; Transferase
Q06210	3D-structure; Alternative splicing; Aminotransferase; Biological rhythms; Complete proteome; Congenital myasthenic syndrome; Disease mutation; Glutamine amidotransferase; Phosphoprotein; Reference proteome; Repeat; Transferase
Q14232	3D-structure; Acetylation; Alternative splicing; Complete proteome; Disease mutation; Initiation factor; Leukodystrophy; Protein biosynthesis; Reference proteome
Q15392	Alternative splicing; Cholesterol biosynthesis; Cholesterol metabolism; Complete proteome; Disease mutation; Endoplasmic reticulum; FAD; Flavoprotein; Golgi apparatus; Lipid biosynthesis; Lipid metabolism; Membrane; NADP; Oxidoreductase; Reference proteome; Signal; Steroid biosynthesis; Steroid metabolism; Sterol biosynthesis; Sterol metabolism; Transmembrane; Transmembrane helix
Q16222	3D-structure; Alternative splicing; Complete proteome; Cytoplasm; Direct protein sequencing; Nucleotidyltransferase; Polymorphism; Reference proteome; Transferase
Q16719	3D-structure; Acetylation; Alternative splicing; Complete proteome; Cytoplasm; Disease mutation; Hydrolase; Polymorphism; Pyridine nucleotide biosynthesis; Pyridoxal phosphate; Reference proteome
Q16795	Acetylation; Complete proteome; Electron transport; FAD; Flavoprotein; Mitochondrion; Reference proteome; Respiratory chain; Transit peptide; Transport
Q16850	3D-structure; Alternative splicing; Cholesterol biosynthesis; Cholesterol metabolism; Complete proteome; Endoplasmic reticulum; Heme; Iron; Lipid biosynthesis; Lipid metabolism; Membrane; Metal-binding; Microsome; Monooxygenase; NADP; Oxidoreductase; Polymorphism; Reference proteome; Steroid biosynthesis; Steroid metabolism; Sterol biosynthesis; Sterol metabolism; Transmembrane; Transmembrane helix
Q32M88	Alternative splicing; Complete proteome; Glycosidase; Hydrolase; Reference proteome
Q5T4D3	Alternative splicing; Complete proteome; Membrane; Polymorphism; Reference proteome; Repeat; TPR repeat; Transmembrane; Transmembrane helix
Q5VYX0	3D-structure; Alternative splicing; Complete proteome; FAD; Flavoprotein; NAD; NADP; Oxidoreductase; Polymorphism; Reference proteome; Secreted; Signal
Q68D91	Acetylation; Alternative splicing; Complete proteome; Hydrolase; Metal-binding; Polymorphism; Reference proteome; Zinc
Q6IN84	Alternative splicing; Complete proteome; Methyltransferase; Mitochondrion; Polymorphism; Reference proteome; S-adenosyl-L-methionine; Transferase; Transit peptide; rRNA processing
Q6Q4G3	Alternative splicing; Complete proteome; Direct protein sequencing; Glycoprotein; Hydrolase; Membrane; Metal-binding; Metalloprotease; Polymorphism; Protease; Reference proteome; Signal-anchor; Transmembrane; Transmembrane helix; Zinc
Q6UWP7	Acetylation; Acyltransferase; Alternative splicing; Complete proteome; Developmental protein; Endoplasmic reticulum; Lipid biosynthesis; Lipid metabolism; Membrane; Phospholipid biosynthesis; Phospholipid metabolism; Polymorphism; Reference proteome; Transferase; Transmembrane; Transmembrane helix
Q6YP21	Acetylation; Alternative splicing; Aminotransferase; Complete proteome; Lyase; Polymorphism; Pyridoxal phosphate; Reference proteome; Transferase
Q6ZNW5	Complete proteome; Cytoplasm; Guanine-nucleotide releasing factor; Hydrolase; Nucleotide-binding; Nucleotidyltransferase; Polymorphism; Reference proteome; Transferase
Q86VQ6	3D-structure; Complete proteome; Cytoplasm; Developmental protein; Differentiation; Disulfide bond; Electron transport; Endoplasmic reticulum; FAD; Flavoprotein; Microsome; NADP; Nucleus; Oxidoreductase; Phosphoprotein; Redox-active center; Reference proteome; Selenocysteine; Spermatogenesis; Transport
Q86X67	Alternative splicing; Complete proteome; Hydrolase; Polymorphism; Reference proteome
Q8IUF1	ATP-binding; Complete proteome; Nucleotide-binding; Reference proteome
Q8N1L4	Alternative splicing; Complete proteome; Membrane; Reference proteome; Signal-anchor; Transmembrane; Transmembrane helix
Q8N2G8	Alternative splicing; Complete proteome; Endoplasmic reticulum; Glycoprotein; Nucleus; Reference proteome; Signal
Q8N6M5	Alternative splicing; Complete proteome; Hydrolase; Reference proteome
Q96EN8	Complete proteome; Disease mutation; Molybdenum cofactor biosynthesis; Phosphoprotein; Polymorphism; Pyridoxal phosphate; Reference proteome; Transferase
Q96EY9	Acetylation; Complete proteome; Disease mutation; Mental retardation; Metal-binding; Polymorphism; Reference proteome; Zinc; tRNA processing
Q96GW9	ATP-binding; Aminoacyl-tRNA synthetase; Complete proteome; Deafness; Disease mutation; Ligase; Mitochondrion; Neurodegeneration; Nucleotide-binding; Protein biosynthesis; Reference proteome; Transit peptide
Q96HP4	Complete proteome; NAD; Oxidoreductase; Polymorphism; Reference proteome; Signal
Q96P11	3D-structure; Acetylation; Alternative splicing; Complete proteome; Direct protein sequencing; Methyltransferase; Phosphoprotein; Polymorphism; RNA-binding; Reference proteome; S-adenosyl-L-methionine; Transferase; Williams-Beuren syndrome; rRNA processing
Q9BRR6	Alternative splicing; Complete proteome; Glycolysis; Kinase; Magnesium; Metal-binding; Polymorphism; Reference proteome; Secreted; Signal; Transferase
Q9BT22	Alternative splicing; Complete proteome; Congenital disorder of glycosylation; Disease mutation; Endoplasmic reticulum; Glycosyltransferase; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Signal-anchor; Transferase; Transmembrane; Transmembrane helix
Q9BYV1	Acetylation; Alternative splicing; Aminotransferase; Complete proteome; Direct protein sequencing; Mitochondrion; Polymorphism; Pyridoxal phosphate; Reference proteome; Transferase; Transit peptide
Q9H4A9	Alternative splicing; Complete proteome; Dipeptidase; Disulfide bond; GPI-anchor; Glycoprotein; Hydrolase; Lipoprotein; Membrane; Metal-binding; Metalloprotease; Polymorphism; Protease; Reference proteome; Signal; Zinc
Q9H4B0	Acetylation; Acyltransferase; Alternative splicing; Complete proteome; Metal-binding; Mitochondrion; Polymorphism; Reference proteome; Transferase; Transit peptide; tRNA processing
Q9H4B8	Complete proteome; Dipeptidase; Disulfide bond; GPI-anchor; Glycoprotein; Hydrolase; Lipoprotein; Meiosis; Membrane; Metal-binding; Metalloprotease; Protease; Reference proteome; Signal; Zinc
Q9HA77	ATP-binding; Aminoacyl-tRNA synthetase; Complete proteome; Ligase; Metal-binding; Mitochondrion; Nucleotide-binding; Polymorphism; Protein biosynthesis; Reference proteome; Transit peptide; Zinc
Q9HBH5	Complete proteome; NADP; Oxidoreductase; Phosphoprotein; Reference proteome
Q9NR19	ATP-binding; Acetylation; Alternative splicing; Complete proteome; Cytoplasm; Ligase; Nucleotide-binding; Phosphoprotein; Reference proteome
Q9NSD9	3D-structure; ATP-binding; Alternative splicing; Aminoacyl-tRNA synthetase; Complete proteome; Cytoplasm; Ligase; Nucleotide-binding; Polymorphism; Protein biosynthesis; Reference proteome
Q9NSE4	ATP-binding; Acetylation; Aminoacyl-tRNA synthetase; Cataract; Complete proteome; Deafness; Disease mutation; Ligase; Mitochondrion; Neuropathy; Nucleotide-binding; Polymorphism; Protein biosynthesis; Reference proteome; Transit peptide
Q9NY33	3D-structure; Acetylation; Alternative splicing; Aminopeptidase; Complete proteome; Cytoplasm; Hydrolase; Metal-binding; Metalloprotease; Polymorphism; Protease; Reference proteome; Zinc
Q9UBQ7	3D-structure; Alternative splicing; Complete proteome; NADP; Oxidoreductase; Phosphoprotein; Polymorphism; Reference proteome
A4D126	3D-structure; Alternative splicing; Complete proteome; Congenital muscular dystrophy; Disease mutation; Dystroglycanopathy; Limb-girdle muscular dystrophy; Lissencephaly; Nucleotidyltransferase; Reference proteome; Transferase
A4D1E9	Alternative splicing; Chromosome; Complete proteome; GTP-binding; Nucleotide-binding; Nucleus; Polymorphism; Reference proteome; Ribosome biogenesis
M0R2C6	Coiled coil; Complete proteome; Reference proteome
O00764	3D-structure; ATP-binding; Acetylation; Alternative splicing; Complete proteome; Cytoplasm; Kinase; Metal-binding; Nucleotide-binding; Phosphoprotein; Reference proteome; Transferase; Zinc
O15528	Complete proteome; Disease mutation; Heme; Iron; Membrane; Metal-binding; Mitochondrion; Monooxygenase; NADP; Oxidoreductase; Polymorphism; Reference proteome; Transit peptide
O75185	ATP-binding; Alternative splicing; Calcium; Calcium transport; Complete proteome; Hydrolase; Ion transport; Magnesium; Membrane; Metal-binding; Nucleotide-binding; Phosphoprotein; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix; Transport
O75529	Alternative splicing; Complete proteome; Direct protein sequencing; Nucleus; Reference proteome; Repeat; Transcription; Transcription regulation; WD repeat
O95498	Alternative splicing; Cell membrane; Complete proteome; GPI-anchor; Glycoprotein; Hydrolase; Lipoprotein; Membrane; Polymorphism; Reference proteome; Signal
O95861	3D-structure; Acetylation; Alternative splicing; Complete proteome; Hydrolase; Lithium; Magnesium; Metal-binding; Phosphoprotein; Reference proteome
O95954	Alternative splicing; Complete proteome; Cytoplasm; Cytoskeleton; Disease mutation; Folate-binding; Golgi apparatus; Histidine metabolism; Lyase; Multifunctional enzyme; Phosphoprotein; Polymorphism; Pyridoxal phosphate; Reference proteome; Transferase
P00387	3D-structure; Acetylation; Alternative promoter usage; Alternative splicing; Cholesterol biosynthesis; Cholesterol metabolism; Complete proteome; Cytoplasm; Direct protein sequencing; Disease mutation; Endoplasmic reticulum; FAD; Flavoprotein; Lipid biosynthesis; Lipid metabolism; Lipoprotein; Membrane; Mitochondrion; Mitochondrion outer membrane; Myristate; NAD; Oxidoreductase; Phosphoprotein; Polymorphism; Reference proteome; Steroid biosynthesis; Steroid metabolism; Sterol biosynthesis; Sterol metabolism
P05089	3D-structure; Alternative splicing; Arginine metabolism; Complete proteome; Cytoplasm; Disease mutation; Hydrolase; Manganese; Metal-binding; Phosphoprotein; Polymorphism; Reference proteome; Urea cycle
P10155	Acetylation; Alternative splicing; Cilium biogenesis/degradation; Complete proteome; Cytoplasm; Direct protein sequencing; Metal-binding; Phosphoprotein; RNA-binding; Reference proteome; Repeat; Ribonucleoprotein
P12955	3D-structure; Acetylation; Alternative splicing; Collagen degradation; Complete proteome; Dipeptidase; Direct protein sequencing; Disease mutation; Hydrolase; Manganese; Metal-binding; Metalloprotease; Phosphoprotein; Polymorphism; Protease; Reference proteome
P19623	3D-structure; Acetylation; Complete proteome; Polyamine biosynthesis; Polymorphism; Reference proteome; Spermidine biosynthesis; Transferase
P21953	3D-structure; Acetylation; Alternative splicing; Complete proteome; Direct protein sequencing; Disease mutation; Maple syrup urine disease; Mitochondrion; Oxidoreductase; Polymorphism; Reference proteome; Transit peptide
P28330	Acetylation; Complete proteome; FAD; Fatty acid metabolism; Flavoprotein; Lipid metabolism; Mitochondrion; Oxidoreductase; Phosphoprotein; Polymorphism; Reference proteome; Transit peptide
P30101	3D-structure; Acetylation; Complete proteome; Direct protein sequencing; Disulfide bond; Endoplasmic reticulum; Isomerase; Phosphoprotein; Polymorphism; Redox-active center; Reference proteome; Repeat; Signal
P37268	3D-structure; Alternative splicing; Cholesterol biosynthesis; Cholesterol metabolism; Complete proteome; Endoplasmic reticulum; Isoprene biosynthesis; Lipid biosynthesis; Lipid metabolism; Magnesium; Membrane; Multifunctional enzyme; NADP; Oxidoreductase; Polymorphism; Reference proteome; Steroid biosynthesis; Steroid metabolism; Sterol biosynthesis; Sterol metabolism; Transferase; Transmembrane; Transmembrane helix
P40925	Acetylation; Alternative splicing; Complete proteome; Cytoplasm; Direct protein sequencing; NAD; Oxidoreductase; Phosphoprotein; Reference proteome; Tricarboxylic acid cycle; Ubl conjugation
P42357	Alternative splicing; Complete proteome; Disease mutation; Histidine metabolism; Lyase; Phosphoprotein; Polymorphism; Reference proteome
P45954	3D-structure; Acetylation; Alternative splicing; Complete proteome; Disease mutation; FAD; Fatty acid metabolism; Flavoprotein; Lipid metabolism; Mitochondrion; Oxidoreductase; Phosphoprotein; Polymorphism; Reference proteome; Transit peptide
P49221	Acyltransferase; Calcium; Complete proteome; Metal-binding; Polymorphism; Reference proteome; Transferase
P49770	Complete proteome; Disease mutation; Initiation factor; Leukodystrophy; Protein biosynthesis; Reference proteome
P49903	3D-structure; ATP-binding; Acetylation; Alternative splicing; Cell membrane; Complete proteome; Cytoplasm; Direct protein sequencing; Kinase; Membrane; Nucleotide-binding; Nucleus; Reference proteome; Selenium; Transferase
P49915	3D-structure; ATP-binding; Acetylation; Alternative splicing; Chromosomal rearrangement; Complete proteome; Cytoplasm; Direct protein sequencing; GMP biosynthesis; Glutamine amidotransferase; Ligase; Nucleotide-binding; Phosphoprotein; Proto-oncogene; Purine biosynthesis; Reference proteome
P51659	3D-structure; Acetylation; Alternative splicing; Complete proteome; Deafness; Direct protein sequencing; Disease mutation; Fatty acid metabolism; Isomerase; Lipid metabolism; Lyase; NAD; Oxidoreductase; Peroxisome; Phosphoprotein; Polymorphism; Reference proteome
P55345	3D-structure; Alternative splicing; Complete proteome; Cytoplasm; Methyltransferase; Nucleus; Reference proteome; S-adenosyl-L-methionine; SH3 domain; Transferase
P55786	Alternative splicing; Aminopeptidase; Complete proteome; Cytoplasm; Direct protein sequencing; Hydrolase; Metal-binding; Metalloprotease; Nitration; Nucleus; Protease; Reference proteome; Zinc
P57772	Alternative splicing; Complete proteome; Cytoplasm; GTP-binding; Nucleotide-binding; Nucleus; Phosphoprotein; Polymorphism; Protein biosynthesis; Reference proteome
P78540	3D-structure; Arginine metabolism; Complete proteome; Hydrolase; Manganese; Metal-binding; Mitochondrion; Polymorphism; Reference proteome; Transit peptide; Urea cycle
Q02127	3D-structure; Complete proteome; Disease mutation; FMN; Flavoprotein; Membrane; Mitochondrion; Mitochondrion inner membrane; Oxidoreductase; Polymorphism; Pyrimidine biosynthesis; Reference proteome; Transit peptide; Transmembrane; Transmembrane helix
Q11128	Complete proteome; Glycoprotein; Glycosyltransferase; Golgi apparatus; Membrane; Polymorphism; Reference proteome; Signal-anchor; Transferase; Transmembrane; Transmembrane helix
Q13042	3D-structure; Alternative splicing; Cell cycle; Cell division; Complete proteome; Cytoplasm; Cytoskeleton; Mitosis; Phosphoprotein; Reference proteome; Repeat; TPR repeat; Ubl conjugation pathway
Q16881	3D-structure; Acetylation; Alternative splicing; Complete proteome; Cytoplasm; Direct protein sequencing; Disulfide bond; Electron transport; FAD; Flavoprotein; NADP; Nucleus; Oxidoreductase; Phosphoprotein; Polymorphism; Redox-active center; Reference proteome; Selenocysteine; Transport; Ubl conjugation
Q17R31	3D-structure; Alternative splicing; Complete proteome; Hydrolase; Metal-binding; Nuclease; Nucleus; Reference proteome
Q3LIE5	Acetylation; Alternative splicing; Complete proteome; Hydrolase; Metal-binding; Polymorphism; Reference proteome; Zinc
Q4AE62	Alternative splicing; Complete proteome; Glycosyltransferase; Polymorphism; Reference proteome; Transferase
Q4V339	ATP-binding; Complete proteome; Nucleotide-binding; Reference proteome
Q53H54	Complete proteome; Polymorphism; Reference proteome; S-adenosyl-L-methionine; Transferase; tRNA processing
Q5RIA9	ATP-binding; Alternative splicing; Complete proteome; Nucleotide-binding; Polymorphism; Reference proteome
Q676U5	3D-structure; Alternative splicing; Autophagy; Coiled coil; Complete proteome; Cytoplasm; Membrane; Phosphoprotein; Polymorphism; Protein transport; Reference proteome; Repeat; Transport; WD repeat
Q6ZPD8	Acyltransferase; Complete proteome; Endoplasmic reticulum; Lipid biosynthesis; Lipid metabolism; Membrane; Reference proteome; Transferase; Transmembrane; Transmembrane helix
Q7L3T8	ATP-binding; Aminoacyl-tRNA synthetase; Complete proteome; Ligase; Mitochondrion; Nucleotide-binding; Polymorphism; Protein biosynthesis; Reference proteome; Transit peptide
Q7Z4G4	Acetylation; Alternative splicing; Complete proteome; Methyltransferase; Polymorphism; RNA-binding; Reference proteome; S-adenosyl-L-methionine; Transferase; tRNA processing; tRNA-binding
Q7Z5M8	Alternative splicing; Complete proteome; Hydrolase; Polymorphism; Reference proteome
Q86TZ1	Alternative splicing; Complete proteome; Polymorphism; Reference proteome; Repeat; TPR repeat
Q86WA6	3D-structure; Acetylation; Alternative splicing; Complete proteome; Direct protein sequencing; Hydrolase; Reference proteome; Signal
Q8IUF8	3D-structure; Alternative splicing; Complete proteome; Dioxygenase; Iron; Metal-binding; Nucleus; Oxidoreductase; Phosphoprotein; Polymorphism; Reference proteome; Ribosome biogenesis; Transcription; Transcription regulation
Q8IV08	Alzheimer disease; Amyloidosis; Complete proteome; Disease mutation; Endoplasmic reticulum; Glycoprotein; Hydrolase; Lipid degradation; Lipid metabolism; Membrane; Neurodegeneration; Reference proteome; Repeat; Signal-anchor; Transmembrane; Transmembrane helix
Q8IW92	Complete proteome; Glycosidase; Hydrolase; Reference proteome; Secreted; Signal
Q8IYB7	Acetylation; Alternative splicing; Cell cycle; Cell division; Complete proteome; Cytoplasm; Disease mutation; Exonuclease; Hydrolase; Magnesium; Metal-binding; Mitosis; Nuclease; Phosphoprotein; Polymorphism; RNA-binding; Reference proteome; Tumor suppressor
Q8IZ13	Complete proteome; Polymorphism; Reference proteome
Q8N394	Complete proteome; Glycoprotein; Membrane; Polymorphism; Reference proteome; Repeat; TPR repeat; Transmembrane; Transmembrane helix
Q8N9I5	Alternative splicing; Complete proteome; Fatty acid biosynthesis; Fatty acid metabolism; Lipid biosynthesis; Lipid metabolism; Membrane; Oxidoreductase; Reference proteome; Repeat; Transmembrane; Transmembrane helix
Q8NBN7	Acetylation; Alternative splicing; Complete proteome; NADP; Oxidoreductase; Reference proteome
Q8NBS9	3D-structure; Alternative splicing; Complete proteome; Disulfide bond; Endoplasmic reticulum; Redox-active center; Reference proteome; Repeat; Signal
Q8NCI6	Alternative splicing; Complete proteome; Glycosidase; Hydrolase; Polymorphism; Reference proteome
Q8NFF5	ATP-binding; Acetylation; Alternative splicing; Complete proteome; Cytoplasm; FAD; FMN; Flavoprotein; Mitochondrion; Nucleotide-binding; Nucleotidyltransferase; Phosphoprotein; Reference proteome; Transferase; Transit peptide
Q8TB40	Alternative splicing; Complete proteome; Hydrolase; Lipid degradation; Lipid metabolism; Reference proteome
Q8TC12	Acetylation; Alternative splicing; Cataract; Complete proteome; Dwarfism; Endoplasmic reticulum; Membrane; NADP; Oxidoreductase; Reference proteome; Signal-anchor; Transmembrane; Transmembrane helix
Q8TF46	Alternative splicing; Complete proteome; Cytoplasm; Exonuclease; Exosome; Hydrolase; Magnesium; Nuclease; Polymorphism; RNA-binding; Reference proteome
Q96AK3	Antiviral defense; Complete proteome; Cytoplasm; Hydrolase; Immunity; Innate immunity; Metal-binding; Reference proteome; Repeat; Zinc
Q96C11	Alternative splicing; Amyotrophic lateral sclerosis; Complete proteome; Kinase; Neurodegeneration; Polymorphism; Reference proteome; Transferase
Q96CB9	3D-structure; Alternative splicing; Complete proteome; Direct protein sequencing; Methyltransferase; Mitochondrion; Polymorphism; RNA-binding; Reference proteome; Ribosome biogenesis; S-adenosyl-L-methionine; Transferase; Transit peptide; rRNA processing; rRNA-binding
Q96DB2	Alternative splicing; Chromatin regulator; Complete proteome; Hydrolase; Nucleus; Reference proteome; Repressor; Transcription; Transcription regulation
Q96DC8	3D-structure; Alternative splicing; Complete proteome; Mitochondrion; Polymorphism; Reference proteome; Transit peptide
Q96GD0	3D-structure; Cell membrane; Cell projection; Complete proteome; Cytoplasm; Cytoskeleton; Direct protein sequencing; Hydrolase; Magnesium; Membrane; Metal-binding; Pyridoxal phosphate; Reference proteome
Q96HY7	Charcot-Marie-Tooth disease; Complete proteome; Disease mutation; Glycolysis; Mitochondrion; Neurodegeneration; Neuropathy; Oxidoreductase; Polymorphism; Reference proteome; Thiamine pyrophosphate; Transit peptide
Q96LA8	3D-structure; Alternative splicing; Chromatin regulator; Complete proteome; DNA damage; DNA repair; Host-virus interaction; Methylation; Methyltransferase; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repressor; S-adenosyl-L-methionine; Transcription; Transcription regulation; Transferase
Q96N76	Alternative splicing; Complete proteome; Disease mutation; Histidine metabolism; Lyase; NAD; Polymorphism; Reference proteome
Q99965	Alternative splicing; Cell adhesion; Complete proteome; Disulfide bond; EGF-like domain; Glycoprotein; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Signal; Transmembrane; Transmembrane helix
Q9BRP7	Alternative splicing; Complete proteome; Polymorphism; Reference proteome
Q9H6W3	3D-structure; Acetylation; Alternative splicing; Chromatin regulator; Complete proteome; Dioxygenase; Iron; Metal-binding; Nucleus; Oxidoreductase; Phosphoprotein; Polymorphism; Reference proteome; Repressor; Transcription; Transcription regulation
Q9H9S5	Cardiomyopathy; Cell membrane; Complete proteome; Congenital muscular dystrophy; Disease mutation; Disulfide bond; Dystroglycanopathy; Endoplasmic reticulum; Glycoprotein; Golgi apparatus; Limb-girdle muscular dystrophy; Lissencephaly; Membrane; Reference proteome; Secreted; Signal-anchor; Transferase; Transmembrane; Transmembrane helix
Q9HAC7	Acetylation; Alternative splicing; Complete proteome; Disease mutation; Glutaricaciduria; Mitochondrion; Reference proteome; Transferase; Transit peptide
Q9NR45	3D-structure; Acetylation; Complete proteome; Direct protein sequencing; Polymorphism; Reference proteome; Transferase
Q9NRN7	3D-structure; Alternative splicing; Complete proteome; Cytoplasm; Direct protein sequencing; Magnesium; Metal-binding; Phosphoprotein; Reference proteome; Transferase
Q9NRR2	Complete proteome; Disulfide bond; Glycoprotein; Hydrolase; Membrane; Polymorphism; Protease; Reference proteome; Serine protease; Signal; Transmembrane; Transmembrane helix; Zymogen
Q9NTJ5	Acetylation; Alternative splicing; Complete proteome; Endoplasmic reticulum; Hydrolase; Membrane; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix
Q9NVM4	Alternative splicing; Chromatin regulator; Complete proteome; Cytoplasm; Differentiation; Methyltransferase; Nucleus; Reference proteome; Repeat; S-adenosyl-L-methionine; Transcription; Transcription regulation; Transferase
Q9NX62	Complete proteome; Disease mutation; Glycoprotein; Golgi apparatus; Hydrolase; Magnesium; Membrane; Metal-binding; Reference proteome; Signal-anchor; Transmembrane; Transmembrane helix
Q9NZ08	3D-structure; Adaptive immunity; Alternative splicing; Aminopeptidase; Complete proteome; Direct protein sequencing; Disulfide bond; Endoplasmic reticulum; Glycoprotein; Hydrolase; Immunity; Membrane; Metal-binding; Metalloprotease; Polymorphism; Protease; Reference proteome; Signal-anchor; Transmembrane; Transmembrane helix; Zinc
Q9NZC3	Complete proteome; Cytoplasm; Glycoprotein; Hydrolase; Magnesium; Membrane; Metal-binding; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix
Q9P1W9	3D-structure; ATP-binding; Apoptosis; Cell cycle; Complete proteome; Kinase; Nucleotide-binding; Phosphoprotein; Polymorphism; Proto-oncogene; Reference proteome; Serine/threonine-protein kinase; Transferase
Q9ULX7	3D-structure; Complete proteome; Disulfide bond; Glycoprotein; Lyase; Membrane; Metal-binding; Phosphoprotein; Reference proteome; Signal; Transmembrane; Transmembrane helix; Zinc
Q9Y2L1	Acetylation; Alternative splicing; Complete proteome; Cytoplasm; Endonuclease; Exonuclease; Exosome; Hydrolase; Magnesium; Manganese; Nuclease; Nucleus; Phosphoprotein; Polymorphism; RNA-binding; Reference proteome; rRNA processing
Q9Y316	3D-structure; Alternative splicing; Complete proteome; Phosphoprotein; Reference proteome
Q9Y6A2	3D-structure; Alternative splicing; Cholesterol metabolism; Complete proteome; Endoplasmic reticulum; Heme; Iron; Lipid metabolism; Membrane; Metal-binding; Microsome; Monooxygenase; NADP; Oxidoreductase; Reference proteome; Steroid metabolism; Sterol metabolism; Transmembrane; Transmembrane helix
U3KPV4	Complete proteome; Membrane; Reference proteome; Transmembrane; Transmembrane helix
A6NI47	ANK repeat; Complete proteome; Reference proteome; Repeat
A8MPS7	Alternative splicing; Carbohydrate metabolism; Complete proteome; Hydrolase; Magnesium; Metal-binding; Polymorphism; Reference proteome
F8VUJ3	Coiled coil; Complete proteome; Disulfide bond; Glycosyltransferase; Golgi apparatus; Lectin; Manganese; Membrane; Reference proteome; Transferase; Transmembrane; Transmembrane helix
H0YM25	Coiled coil; Complete proteome; Reference proteome
O00116	Acetylation; Cataract; Complete proteome; Disease mutation; Dwarfism; FAD; Flavoprotein; Lipid biosynthesis; Lipid metabolism; Membrane; Peroxisome; Phosphoprotein; Reference proteome; Rhizomelic chondrodysplasia punctata; Transferase; Transit peptide
O00628	Alternative splicing; Cataract; Complete proteome; Cytoplasm; Deafness; Disease mutation; Ichthyosis; Peroxisome; Peroxisome biogenesis disorder; Polymorphism; Protein transport; Reference proteome; Repeat; Retinitis pigmentosa; Rhizomelic chondrodysplasia punctata; Transport; WD repeat
O14734	Complete proteome; Host-virus interaction; Hydrolase; Peroxisome; Peroxisome biogenesis; Reference proteome; Serine esterase
O15382	3D-structure; Acetylation; Alternative splicing; Amino-acid biosynthesis; Aminotransferase; Branched-chain amino acid biosynthesis; Complete proteome; Cytoplasm; Mitochondrion; Polymorphism; Pyridoxal phosphate; Reference proteome; Transferase; Transit peptide
O60294	Complete proteome; Methyltransferase; Polymorphism; Reference proteome; S-adenosyl-L-methionine; Transferase; tRNA processing
O75027	ATP-binding; Acetylation; Alternative splicing; Complete proteome; Disease mutation; Membrane; Mitochondrion; Mitochondrion inner membrane; Nucleotide-binding; Phosphoprotein; Polymorphism; Reference proteome; Transit peptide; Transmembrane; Transmembrane helix; Transport
O94808	Aminotransferase; Complete proteome; Glutamine amidotransferase; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Transferase
O95396	3D-structure; ATP-binding; Complete proteome; Cytoplasm; Disulfide bond; Metal-binding; Molybdenum cofactor biosynthesis; Multifunctional enzyme; Nucleotide-binding; Polymorphism; Reference proteome; Transferase; Zinc; tRNA processing
O95470	3D-structure; Acetylation; Apoptosis; Complete proteome; Endoplasmic reticulum; Lipid metabolism; Lyase; Membrane; Nitration; Phosphoprotein; Polymorphism; Pyridoxal phosphate; Reference proteome; Signal-anchor; Sphingolipid metabolism; Transmembrane; Transmembrane helix
P00352	3D-structure; Acetylation; Complete proteome; Cytoplasm; Direct protein sequencing; NAD; Oxidoreductase; Phosphoprotein; Polymorphism; Reference proteome
P00367	3D-structure; ADP-ribosylation; ATP-binding; Acetylation; Alternative splicing; Complete proteome; Direct protein sequencing; Disease mutation; GTP-binding; Mitochondrion; NADP; Nucleotide-binding; Oxidoreductase; Phosphoprotein; Reference proteome; Transit peptide
P05091	3D-structure; Acetylation; Alternative splicing; Complete proteome; Direct protein sequencing; Mitochondrion; NAD; Oxidoreductase; Polymorphism; Reference proteome; Transit peptide
P05165	3D-structure; ATP-binding; Acetylation; Alternative splicing; Biotin; Complete proteome; Direct protein sequencing; Disease mutation; Ligase; Mitochondrion; Nucleotide-binding; Phosphoprotein; Polymorphism; Reference proteome; Transit peptide
P07093	3D-structure; Alternative splicing; Complete proteome; Developmental protein; Differentiation; Direct protein sequencing; Glycoprotein; Heparin-binding; Neurogenesis; Polymorphism; Protease inhibitor; Reference proteome; Secreted; Serine protease inhibitor; Signal
